,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output
763,1.1,1578.82,0,0,0,1.34E-06,3472.957665,0.000187798,285597.9482,0.360665907,0.977947719,1.816155206,1.15830896,0.337973164,0.927410962,111189.68,0.000882168,1.03E-06,0.006306147,4.93E-07,0.000856765,3.46E-07,0.321065574,0.279182727,0.156532277,0.109030221,0.114797073,1.722096399,3.354660255,0.715714638,0.450002734,1.493502381,0.208918386,0.935497903,7.278207547,5.460519555,2.01230546,2.666205007,0.120451344,0.805843427,4.254869794,1.930805805,1.970987349,3.191781297
764,2.2,1645.474371,1.1,1.1,1.1,1.02E-06,3444.652991,0.000702771,304265.8312,0.980292499,0.57626394,1.732237958,0.361320027,1.406655312,1.754556601,88390.08549,0.001056601,8.40E-07,0.003876067,8.51E-08,0.000423928,2.56E-07,0.347145334,0.392097899,0.141549942,0.093600516,0.115259324,1.363474476,1.79096646,0.62506352,0.738847503,2.397078332,0.208918386,0.78977811,6.72168416,2.720864674,0.638312501,2.547038855,0.12057017,1.621213925,3.791107693,1.735217845,0.481737018,1.731416346
765,2.2,998.8336013,-3.3,1.1,0,7.08E-06,3530.861326,5.52E-05,304128.8851,0.744379985,0.267691613,1.144017802,0.132292222,0.795324831,1.75620752,276238.5564,0.001042833,1.05E-07,0.005939398,2.63E-07,0.000282318,1.23E-07,0.413007943,0.1547592,0.27007703,0.092737676,0.125064565,3.217619579,1.547790623,0.829669456,1.712266654,2.514629781,0.221345846,1.838879273,7.537310607,2.937807085,1.813632883,2.771900763,0.120930179,5.783970695,5.707124448,2.315732973,0.57189874,2.16906901
766,2.2,1628.266215,1.1,0,0,3.10E-06,3761.055088,0.001055791,314322.2048,0.08497543,0.818598246,1.382965321,1.820085533,1.042153584,4.830723665,85940.96377,0.000515768,4.46E-08,0.007916528,7.05E-07,0.000388812,5.85E-07,0.412747126,0.37291565,0.11679577,0.031095062,0.114340776,1.039732836,4.375677549,1.21466589,1.775653656,2.245721807,0.237328439,0.870414643,2.47451163,1.290898566,0.551018872,1.288709756,0.088779926,0.871020782,1.480389767,0.787586313,0.163949638,1.077288
767,0,1210.08613,0,0,0,5.66E-06,3859.342112,0.000453535,311971.1513,0.063356288,0.27158184,2.177595509,1.258041987,1.549144716,2.341809533,199835.2946,0.000670899,6.63E-07,0.00073615,5.67E-07,0.000815289,7.81E-07,0.488277324,0.3417225,0.395280155,0.087363098,0.120512612,0.834130443,1.918107448,0.58646095,0.882863277,1.762454671,0.208918386,0.936226569,6.356859583,4.351904308,1.532171258,2.518511634,0.120701506,1.018284331,4.119267185,1.881131919,0.576303707,1.739648471
768,1.1,1543.821311,5.5,0,1.1,9.28E-06,3636.020776,0.000889844,289260.3257,0.0217261,0.703891434,1.348319493,1.383251327,1.899445676,3.386064512,58937.86143,0.000591986,5.28E-08,0.003461925,1.28E-07,0.000305172,5.92E-07,0.16675318,0.173818611,0.54442694,0.094742897,0.119559843,0.95669717,2.718652449,0.660227177,0.535545406,1.570127359,0.197492019,0.871440941,4.583176687,2.106298496,0.232732053,1.450065462,0.123463343,0.795259213,3.786513847,1.741113986,0.553927422,1.138284853
769,1.1,1546.061573,-5.5,1.1,1.1,5.94E-06,3599.147831,0.000616152,289562.0097,0.277984295,1.025952596,1.4398972,2.164992773,1.809726426,0.273910922,141229.5338,0.000177279,1.07E-06,0.003838158,9.52E-07,0.000502213,1.59E-07,0.387120424,0.197070589,0.528322321,0.081736113,0.120212231,1.367421616,1.864174702,0.801516822,0.910245789,2.092066795,0.221139722,1.323458182,6.17325754,2.375883027,0.393762368,1.473774288,0.125455229,0.968789149,6.690356229,3.265730489,1.984218411,2.303367952
770,1.1,1244.257231,4.4,1.1,0,6.67E-06,3338.101926,1.07E-04,306231.1967,0.642943515,0.373174172,0.386456612,1.455423531,0.766460487,2.873561848,261738.234,0.000286162,5.62E-07,0.006092549,5.23E-07,0.000564141,8.77E-07,0.366658742,0.138418334,0.513000679,0.094138436,0.125723462,3.297720716,2.160330377,0.84567346,2.928296849,2.888104414,0.208918386,2.442430591,6.577230722,3.59006663,0.818206824,1.815645918,0.124081206,6.582917422,4.642816423,2.025697464,1.120117035,2.908211091
771,1.1,1399.383722,-4.4,1.1,0,1.06E-05,3869.274725,0.00022503,310920.8954,0.289486028,0.066092266,1.87620145,1.829140988,0.423566037,0.475192432,54861.35072,0.000425214,7.36E-07,0.008495386,1.39E-07,0.000841106,2.63E-07,0.256646708,0.32556528,0.202153101,0.031084485,0.119642948,0.920997426,2.921898319,0.719499694,0.874917124,1.760521373,0.208918386,0.871523139,7.236456895,3.688000885,0.458750953,1.392697042,0.084353491,0.902949326,1.780487523,0.908483953,0.211575711,0.929335815
772,2.2,1379.027533,2.2,0,0,6.39E-06,3261.883008,0.001083732,315233.8296,0.355038368,0.656462871,1.785619576,0.231578846,1.332356925,4.369213059,263785.3418,0.000838413,1.04E-06,0.009808448,8.44E-07,0.000360792,1.00E-06,0.387643798,0.482332927,0.498399455,0.106613687,0.130765336,0.840383954,1.469732132,0.719102232,0.708583467,2.506854028,0.208918386,0.871066672,9.559692583,5.0430684,0.740026388,1.866323677,0.112347674,0.811285859,2.352962097,1.158756356,0.152957429,0.907809863
773,2.2,1228.873273,-5.5,1.1,1.1,1.26E-06,3246.967605,0.000501016,291258.0364,0.165888969,0.664927618,1.516203121,0.079810697,0.461404047,0.75511995,243663.0287,0.000139384,1.06E-06,0.008992212,3.19E-07,0.000603859,1.75E-07,0.154207863,0.432543577,0.367733129,0.035622275,0.114503591,0.920761575,4.00335607,0.881687574,0.793835352,1.665145549,0.20905888,0.870137649,4.288358822,1.841749378,1.306082598,2.368919912,0.124157034,0.896704438,4.107781978,1.877085779,0.408952609,1.27870237
774,2.2,1056.276859,4.4,1.1,0,2.79E-06,3795.306921,0.000159051,307243.7368,1.047216897,0.163374181,0.093255562,2.096980704,0.448399761,1.349018588,50329.92724,0.000576677,1.50E-07,0.001300306,8.79E-07,0.00066602,1.07E-06,0.483456732,0.347494392,0.497578303,0.051722124,0.121089561,1.705021888,1.949603262,0.821497062,1.679823309,2.685686402,0.218359211,1.626626228,4.577481881,2.276708303,2.039568268,2.484067683,0.120105815,1.666097836,4.211886046,1.875812825,0.607705831,2.72762559
775,2.2,1424.861017,-4.4,1.1,1.1,5.69E-07,3947.761678,0.000217741,315975.0227,0.029484061,0.098924168,2.163368721,1.86305206,2.034776543,4.685751787,9931.907555,0.000967668,2.24E-07,0.005099148,5.79E-07,0.000720708,3.48E-07,0.350046933,0.229028627,0.162768329,0.002503893,0.120364184,0.822102742,1.840527414,0.65088708,0.54936637,1.382721008,0.222771912,0.902210836,4.242120766,1.84658307,0.32307662,1.147745186,0.129824049,1.116321764,2.830294097,1.3402369,2.528800213,2.477099816
776,1.1,1021.996793,-3.3,1.1,0,7.82E-06,3933.59112,0.00036522,298029.7426,0.9143715,0.694285548,0.729051034,0.854072399,1.80755919,1.19362636,202346.793,0.00063698,9.18E-07,0.010267071,4.38E-07,0.000552037,9.68E-07,0.337464704,0.452719265,0.501879396,0.095000816,0.119580412,1.830999492,1.761227186,0.648366445,3.613406095,2.973347402,0.220928234,3.694024638,5.74132986,2.424757475,1.522701908,2.956939723,0.120405569,0.95848621,3.729798124,1.724901509,0.646336303,2.676862594
777,2.2,1329.182689,-5.5,1.1,1.1,4.74E-09,3746.142962,0.000185299,284521.5577,0.626434304,0.83543294,0.312220672,2.14719448,2.126539356,2.891853704,170459.1906,0.000328492,5.98E-07,0.002522687,3.75E-07,0.001097537,9.75E-07,0.16076579,0.157624983,0.252448501,0.019116303,0.125275355,1.30016986,2.49635813,0.974327267,1.716073712,2.634143967,0.236191082,0.903531314,4.432053876,1.949400273,1.889810828,2.358215355,0.120190122,1.11603851,2.660938007,1.241960944,2.092990046,2.18924076
778,1.1,1193.986949,3.3,0,0,9.63E-06,3410.498127,0.000312881,286245.0052,0.801768589,0.574928142,0.170754089,1.961543775,0.875657062,2.545107135,84716.05026,0.000938157,7.48E-07,0.003600019,7.64E-07,0.000167025,5.06E-07,0.176934425,0.238252781,0.407133327,0.094126248,0.124832232,1.627285227,1.867886604,0.790719274,0.59926902,1.570214693,0.217762134,1.896972578,3.140805844,1.6091661,0.654949897,1.421652952,0.10805301,2.013524806,3.128668976,1.503105372,0.17041356,1.178905742
779,0,1348.617085,3.3,1.1,0,7.40E-06,3476.378477,0.000365482,287209.1148,0.552597485,0.997440111,1.468289779,1.374597431,2.185105834,1.343912974,748.9619713,0.000726717,2.02E-07,0.008447219,1.00E-06,0.0003054,1.00E-06,0.245509449,0.173740126,0.544764043,0.071960029,0.119692416,2.868597776,1.728502715,0.708709046,0.946273115,1.519969602,0.218374789,2.904688755,3.009450684,1.629432008,0.90215652,1.604605545,0.116719016,3.283198219,2.16866754,1.103963567,0.065761709,0.705964118
780,2.2,1326.667145,0,1.1,1.1,2.52E-06,3372.221674,0.000767114,301171.9648,0.740496432,0.742479922,2.103444038,0.830324229,1.900036489,1.121559696,192341.6989,0.00080147,5.38E-07,0.007572046,9.88E-07,0.000872761,8.04E-07,0.304747366,0.444367102,0.151935365,0.087837682,0.12026779,0.794562499,1.753906132,0.684880502,3.545477836,3.136985287,0.221412554,1.002711271,6.322026263,2.625765037,2.556898236,3.021725093,0.124169028,2.073906361,4.288459625,1.912322666,0.672738805,2.714366019
781,0,1490.166562,-5.5,0,1.1,7.44E-06,3363.629501,0.001025849,287818.4386,0.263018466,0.368903797,0.984814615,0.204545717,2.095809612,0.523183707,131774.4504,0.001098993,2.40E-07,0.002317639,7.15E-07,0.000222428,5.65E-07,0.256088819,0.121468885,0.172441456,0.053821973,0.125525852,0.842334207,2.733905805,1.053471736,2.163268582,3.130118604,0.218629093,0.937243648,5.387509655,2.537132337,2.209895931,2.582214745,0.120609327,1.013594791,5.480188228,2.219430488,2.893072479,3.259257285
782,0,1532.232468,3.3,0,0,4.98E-06,3937.316253,0.000674408,306295.3034,0.60572562,0.322993097,0.978695966,0.46454892,1.036307854,3.803928433,161.3921721,0.000997069,6.31E-07,0.009683071,7.92E-07,0.000330668,2.79E-07,0.266431791,0.394517978,0.362469699,0.067655746,0.120467697,3.21581204,1.424626941,0.641459669,0.506821582,1.296369117,0.208918386,3.451728381,5.267267154,2.921184646,1.359355444,2.431360656,0.120235324,6.284184323,3.949423874,1.680088316,1.177992222,1.65477117
783,2.2,1346.773898,1.1,0,0,2.50E-06,3859.575744,0.000218776,282696.914,0.20483057,0.241512239,0.142714793,0.211008051,0.283035679,5.451475571,139642.9613,0.00063601,1.05E-06,0.007029127,9.47E-07,0.000648502,2.59E-07,0.441845934,0.212549669,0.434293693,0.091404432,0.119985064,1.784183758,2.772343806,0.557990632,0.885709637,1.922763849,0.208918386,0.916398579,6.117601075,4.708099426,0.99219512,2.142356885,0.12391597,1.072119677,3.822731334,1.787347113,0.857996785,2.788842184
784,0,1435.856939,-5.5,1.1,1.1,7.68E-06,3791.559348,0.000332956,309500.9121,0.443863538,0.710317655,0.672873252,0.773887427,0.497480922,3.038899457,244770.3321,0.000420205,8.45E-07,0.008168251,5.41E-07,0.000396304,8.80E-07,0.402248843,0.319686589,0.326111079,0.071087518,0.119613333,0.883235988,1.695089751,0.680583248,0.913056378,2.124284477,0.237518283,0.840572452,5.321135846,2.290487414,0.41837857,1.647907554,0.123680056,3.355802827,3.628434301,1.816469193,2.238233444,2.346813526
785,0,1439.985286,-4.4,0,1.1,9.84E-06,3268.21579,0.000937294,290800.9291,0.782821828,0.002472845,0.826213012,0.351229644,1.967369581,2.956376894,276115.4116,0.000749166,8.11E-07,0.00118155,9.18E-07,0.000136694,1.04E-06,0.117310661,0.169033371,0.256807817,0.077061395,0.119616317,1.191020829,3.70556291,0.846649575,0.683213096,1.853007661,0.236139563,0.90482075,3.808728548,1.986968497,1.604914572,2.143169177,0.12371407,1.386739249,4.213986432,1.659464599,2.645872891,3.179709619
786,0,994.3641731,5.5,1.1,1.1,5.78E-06,3788.048487,0.000436833,288233.2506,0.343538764,0.102420777,0.316435087,0.908227443,1.055951198,5.358143048,13938.75337,0.000332977,5.94E-07,0.000935089,1.02E-06,0.000686294,9.04E-07,0.313238126,0.254039921,0.424923053,0.003960152,0.119375622,1.990934166,1.573099529,0.646864057,1.223771074,1.889744208,0.208918386,2.31485081,5.046582239,2.923095215,1.005095856,2.11198893,0.123431755,6.498630927,4.15686191,1.903510917,0.803808174,1.740921929
787,1.1,1310.554843,-5.5,1.1,1.1,3.75E-06,3844.366402,9.32E-05,288970.6051,0.670242404,0.011918209,1.25183163,1.175388499,0.337798934,3.880241488,77490.46219,0.00104769,7.87E-07,0.002716618,7.23E-07,0.000726838,1.37E-07,0.402926609,0.231301801,0.279198793,0.051502215,0.120117431,1.158389542,1.804193619,0.765595251,0.568025071,1.925570904,0.208918386,2.637938761,2.527170661,1.046856955,0.253044962,1.073417955,0.120516971,2.874139766,3.85511386,1.832939952,1.986220684,2.708170731
788,0,1433.224821,0,0,1.1,3.71E-07,3776.213815,0.000957167,310877.7676,0.820214057,0.314637282,2.031545916,2.094211687,0.244353053,4.579263813,181316.9567,0.000336081,1.01E-06,0.003817762,6.60E-07,0.000371658,9.39E-08,0.522038151,0.154150279,0.298448243,0.000891922,0.125433099,1.054929306,2.852344537,0.55939431,0.257712602,1.178175676,0.208918386,1.57685972,7.281748258,2.87982043,0.886942703,1.888629435,0.12098863,1.079264726,5.110038086,2.169497755,1.503927358,3.058394634
789,0,1190.857738,-4.4,1.1,1.1,9.85E-06,3469.642564,0.000973184,296953.1896,0.990295091,0.551259374,0.192692685,2.195481335,1.987356845,2.715822453,2299.04737,0.000281346,6.16E-07,0.004613111,1.10E-06,0.000788794,4.72E-07,0.155231148,0.171889195,0.16063373,0.054979735,0.114696818,1.073431548,1.634728787,0.569279407,0.333621827,1.426003965,0.208918386,1.968321852,7.877396932,3.023301402,1.991861496,2.610280489,0.120515319,5.673635534,5.170621515,2.098536185,0.660878324,3.124288606
790,0,1234.162961,-3.3,1.1,1.1,7.48E-06,3214.167881,0.000542321,279511.5734,0.722574422,0.076346615,1.982247511,1.982784625,1.845973479,3.108182361,179536.7332,0.000944822,1.32E-07,0.004784047,3.53E-07,0.000726244,8.26E-07,0.40857379,0.494649016,0.482544558,0.106940136,0.121061976,1.047961779,2.253489864,0.905280404,2.598952988,2.629842943,0.218950113,0.870685077,4.548345098,1.882938238,1.305275242,2.219271154,0.125455229,1.154948628,4.056636251,1.778254755,1.986125408,2.234590384
791,0,1212.376812,-3.3,1.1,1.1,5.04E-06,3334.645366,0.000330825,294129.9022,0.593952205,0.131311409,2.157328298,1.54360119,0.250439163,3.17035764,247776.9904,0.00076425,8.15E-07,0.000206628,5.84E-07,0.000382367,7.60E-07,0.526893556,0.379524998,0.536862725,0.007419814,0.115076115,5.64879706,1.262277325,0.622916038,2.003526356,2.541027672,0.208918386,6.576629516,6.512731955,2.654327858,3.66428916,3.289418288,0.129849521,6.596329609,4.647625568,1.955529022,0.94438462,1.822808349
792,2.2,1519.973698,2.2,1.1,0,8.73E-06,3538.621688,0.000610232,295182.1101,0.314777191,0.619165975,1.203909064,1.527423009,0.576431777,1.924217964,50140.71017,0.000865167,5.21E-07,0.00887879,5.06E-07,0.000223678,1.10E-06,0.507075013,0.232445623,0.114280282,0.030961596,0.125484441,1.217801492,2.151344685,0.846206602,2.04479267,2.620530195,0.221028794,0.808204085,6.472431012,2.518393447,0.575043215,1.356988579,0.120321308,0.870239259,4.490921227,1.924580009,0.301905023,1.354560921
793,2.2,1313.513872,4.4,0,1.1,1.09E-05,3806.200497,0.000989497,293518.2404,0.173363117,1.041773558,1.494735754,0.957407662,0.230676425,4.185034734,112656.3384,0.000991724,7.31E-07,0.00844047,6.81E-07,0.000114548,1.98E-07,0.361069903,0.286575304,0.19652722,0.040709633,0.124733801,1.364016262,2.176727504,0.846076309,1.853308424,2.660887999,0.208918386,0.984665378,3.957446056,2.039706318,1.088078473,2.105771452,0.120407519,1.15492434,3.420222797,1.557024872,0.183515877,0.857540371
794,0,1335.767943,5.5,1.1,0,2.63E-07,3810.109608,0.000267224,313408.659,0.503803109,0.708909102,1.756981843,0.007859086,1.412507697,5.187207415,28624.57956,0.000670786,4.74E-07,0.002531431,8.91E-07,3.71E-05,1.06E-07,0.333033904,0.114164918,0.439163044,0.029234706,0.115040058,2.036866857,2.100997084,0.758093948,3.178104957,3.031501732,0.208918386,1.478169016,3.684303339,1.487911052,2.06803399,2.615659217,0.120343534,3.417399201,4.17321864,1.911646785,3.136864651,3.240788951
795,1.1,1171.094476,4.4,0,1.1,8.68E-06,3338.205584,0.000649358,313126.5364,0.628533781,1.069724677,0.306062231,1.316859547,1.732170216,4.160132276,34809.54029,0.000253496,1.19E-07,0.009603743,6.90E-07,0.000904247,8.64E-07,0.528905415,0.272400109,0.530968796,0.025645985,0.114527771,0.855579327,3.144702359,0.769204657,0.596499225,1.555528558,0.208918386,4.89619504,6.966964888,2.756245336,1.372035268,2.906707714,0.125455229,6.402329684,4.71119093,2.067303981,1.774514094,2.587784771
796,2.2,1444.406112,1.1,0,1.1,4.33E-06,3724.011324,3.02E-05,295633.7109,0.518758044,0.743805371,0.251238846,1.454120464,1.489690486,4.910233825,91295.02147,0.000657155,4.36E-07,0.005380084,2.87E-07,0.000131302,9.71E-07,0.20154687,0.231369959,0.290379593,0.048200012,0.125372822,1.00693764,4.816213236,1.252660088,1.404421372,2.261470037,0.218386196,0.936799165,4.426573369,2.136080587,1.547675873,2.221776484,0.120424064,1.01770199,4.639625531,2.035067007,0.944818174,2.778392641
797,1.1,1586.467134,5.5,1.1,0,7.21E-06,3539.938619,0.00103871,297875.7933,0.181157104,0.803875262,1.664432799,1.775634542,1.726383901,0.781254326,153939.0185,0.000543309,8.84E-07,0.001171272,7.22E-07,0.001074653,8.91E-07,0.138148916,0.358824032,0.241758445,0.036522465,0.120224637,1.007357769,2.188048159,0.540251494,1.080651779,2.52317543,0.236508702,0.869319391,4.904315419,2.180975965,0.811596818,1.537533129,0.120374312,0.981939299,4.786155021,2.007134693,0.833725218,2.815002041
798,2.2,1559.790328,3.3,1.1,0,8.95E-07,3583.346833,0.000567428,314923.4234,1.090664652,0.909409265,0.682575594,1.300824866,0.797960796,4.907408998,263852.8969,0.000999148,7.34E-07,0.00416743,5.53E-08,6.84E-05,5.50E-07,0.177968124,0.401310553,0.240756844,0.100559011,0.130765336,3.218890504,9.25186094,5.320791926,0.983170645,2.47811453,0.208918386,6.599739805,8.886764608,3.297904498,3.249797563,2.910966756,0.120978784,6.59982655,6.804203206,2.606124628,2.423354461,2.78361007
799,1.1,1185.26559,-3.3,1.1,0,9.03E-06,3703.696327,0.000726069,278154.0245,0.449075515,0.115824189,0.163419542,0.334964186,1.688386789,4.262397882,33896.19663,0.000250779,4.82E-07,0.007105383,1.06E-06,0.000988876,8.53E-07,0.546781178,0.398362891,0.213344818,0.015565768,0.119184412,0.984014857,1.480363921,0.472143821,0.963283597,2.147418952,0.208918386,0.871193815,8.343138972,4.945407112,1.031606091,1.924235963,0.120262098,0.808206414,3.303472094,1.595862189,0.746572196,1.48590983
800,2.2,1397.193513,-5.5,1.1,1.1,1.06E-05,3395.533414,0.000621118,313459.168,0.920754567,0.019753663,1.225787561,1.764755191,0.447762822,5.499171509,177009.2371,0.000223502,7.41E-07,0.002738808,9.25E-08,0.000388452,6.99E-07,0.165946589,0.431357602,0.522060173,0.07153064,0.124807875,4.031070281,1.845798914,0.682337455,1.22917682,1.707181676,0.208918386,3.859198663,5.877263587,2.398547459,2.185823929,3.236138647,0.120854981,4.291422911,3.925541942,1.833301156,0.575660657,2.615667918
801,1.1,1561.491017,2.2,0,0,7.85E-06,3261.977986,0.000123923,302234.4242,0.58569905,0.592832838,0.779743569,1.151367701,0.010112732,2.253353148,11478.77174,0.000397049,4.47E-07,0.001141997,7.12E-07,0.000640851,8.71E-07,0.26260963,0.461587782,0.217686224,0.039123332,0.114960471,1.458808272,2.363337751,0.983324908,0.519924032,1.185890358,0.19893428,0.9031938,2.62869967,1.377683898,0.377702564,1.531816268,0.120508688,2.746215737,4.625161011,2.023306765,3.597871613,3.13015731
802,0,1373.874066,5.5,1.1,0,2.59E-06,3715.441249,0.000199923,309929.1806,0.571658816,0.136247503,0.164245538,1.079584148,1.873637171,3.377125956,187028.0758,0.00032449,9.93E-07,0.005080485,8.40E-08,0.000394792,3.71E-07,0.443409023,0.271556014,0.16864094,0.065414515,0.119926059,1.326589467,5.137332157,0.961321058,0.667463536,1.573057612,0.200050504,0.870562833,2.312363498,1.060947059,0.438104966,1.191744881,0.076453744,0.902856745,1.62980816,0.883904372,0.181998111,0.809439345
803,2.2,1382.608368,-3.3,0,0,4.06E-06,3354.912826,0.00103551,280794.5911,0.753699657,0.023350768,0.805029207,1.096323783,0.192849268,0.022426127,96548.71028,0.000216316,9.82E-07,0.001566027,1.61E-07,0.000287008,3.83E-07,0.113344757,0.512317656,0.223673666,0.012826048,0.12545983,0.878622439,1.945412565,0.698289369,0.896520212,1.824783185,0.208918386,0.871241566,7.215981545,4.095640535,0.887351279,1.649289499,0.108309075,0.902157262,2.375142399,1.18325327,0.367836065,0.960088588
804,2.2,1531.73044,1.1,1.1,1.1,1.42E-06,3818.284869,0.000517318,297153.2227,0.374386599,0.494996945,0.435334904,1.032763908,0.810263781,0.908006231,72362.62317,0.000260779,9.35E-07,0.003325999,3.33E-07,0.00069236,1.96E-07,0.360620853,0.143455477,0.482630844,0.089642169,0.108610896,4.105636899,2.658065562,0.910872893,0.764169498,2.011257034,0.221019096,2.441982638,4.534151332,1.951939397,0.398397654,1.396664906,0.11704705,3.828890763,3.256833975,1.533022717,1.836468916,2.663823592
805,1.1,1604.331147,0,1.1,0,2.82E-06,3895.640447,0.000373513,280010.2953,0.623350857,0.31908868,0.561275789,1.160782734,0.531215309,0.350954157,73755.00679,0.000141522,3.30E-07,0.001266166,7.50E-07,0.000593152,7.10E-07,0.45161091,0.14507827,0.331249417,0.007078698,0.125169665,0.91399503,2.52875489,1.021437894,3.222690131,2.940236835,0.221214956,0.936345787,6.176289587,2.543851786,0.835698886,1.53900229,0.120946634,6.596679758,6.763760627,2.614539841,2.630410429,3.113071057
806,2.2,1461.708514,-5.5,0,1.1,8.65E-06,3169.396795,0.000504711,282114.423,0.327545333,0.119011878,0.220068389,0.951365428,0.520536788,3.541055646,161149.3074,0.000905316,7.58E-07,0.006976075,6.56E-07,0.000341403,8.88E-07,0.546334676,0.498597755,0.164114154,0.007618263,0.119608647,2.288059477,1.680329161,0.608650139,1.168003113,2.670008695,0.208918386,1.595190489,5.614003666,2.310134008,0.51572998,1.525003011,0.10958879,5.258776382,1.234216945,0.721299418,0.203045054,0.61701158
807,2.2,1422.919764,-5.5,0,0,5.41E-06,3219.212907,0.000539345,310706.2557,0.96588796,0.588519079,0.450799219,0.367787515,1.82343334,0.691147682,226945.0051,0.000484004,2.11E-07,0.000558123,1.64E-07,0.000384943,5.46E-07,0.167412865,0.478339132,0.388107843,0.046059861,0.115621564,5.023040764,1.337311197,0.667375159,1.389345552,2.06391863,0.208918386,6.462507551,6.41729932,2.634132861,3.573819759,3.066779605,0.120467264,6.586486587,4.212390636,1.930587757,3.242490778,3.159336712
808,0,1126.190516,0,0,1.1,9.65E-06,3705.109767,0.000949212,294129.1832,0.328326176,0.049843494,0.849056084,1.716904814,1.672686196,3.935052584,184237.2458,0.000586934,1.01E-06,0.008853886,7.42E-07,0.00101243,6.42E-07,0.483451514,0.16499103,0.167489314,0.095375648,0.119902771,0.836335766,1.893887341,0.562410982,0.745675677,1.628915988,0.235776002,0.903438765,5.719281092,2.265980838,0.309171759,1.2029482,0.120495107,0.980799754,4.215428118,1.841367076,0.590063108,2.034159742
809,1.1,1584.998156,1.1,1.1,1.1,5.99E-06,3442.921781,0.001086752,313182.1352,0.26392968,0.213862794,0.033231972,0.267365761,1.182483273,0.016049684,34358.24286,0.000656584,6.95E-07,0.001107644,1.01E-06,0.000331259,2.62E-07,0.497989105,0.32939052,0.112970137,0.057949364,0.125795406,1.62029675,2.109947399,0.854707329,3.023681325,3.102952605,0.208918386,1.211700168,4.362246895,1.942591212,1.961334879,2.608390649,0.123776949,5.683263821,4.185803266,1.902772215,1.88996228,3.271032988
810,2.2,1435.700775,4.4,1.1,0,4.39E-06,3313.128584,0.000745777,305383.0593,0.653489558,0.4251028,1.22942549,0.595744749,1.549684862,2.216721694,60881.00001,0.000311382,7.86E-07,0.009817777,4.79E-07,0.000980768,6.36E-07,0.522642412,0.33660881,0.225042223,0.098650413,0.120168251,3.219548026,0.97678747,0.466070108,0.575725064,1.580024906,0.223615547,0.935228009,5.454170061,2.218610679,0.483064676,1.349609888,0.129929082,2.76867364,3.493439645,1.698366505,1.481842383,2.046431241
811,1.1,1354.552802,5.5,1.1,1.1,4.79E-06,3256.367196,0.000486897,286219.4124,0.061512641,1.033905474,0.521813272,0.091262404,0.786263657,4.728569919,216618.3908,0.000837341,8.17E-08,0.00877939,4.47E-07,0.000492608,4.48E-07,0.32560507,0.114510198,0.361536919,0.005076271,0.131318337,3.285715982,5.499381102,3.267028981,1.900312767,2.485161743,0.208918386,2.273588155,6.452858241,2.620281176,0.958733071,2.310997146,0.120818003,4.921940989,4.819540991,2.07857974,3.663637735,3.095959996
812,0,1421.380114,2.2,1.1,1.1,3.58E-06,3225.408596,0.000768846,285843.3305,0.93086964,1.045930422,1.473539793,0.700872315,1.73572291,2.812754659,84304.2558,0.000365672,9.56E-07,0.010345703,2.79E-07,0.00016771,8.89E-07,0.534452942,0.452250844,0.310432211,0.036289424,0.119850546,4.166984421,2.058706883,0.673444552,3.143942808,2.979110121,0.220909159,5.460761143,6.067415192,2.521206494,0.646932538,1.704858386,0.124226773,5.422293556,4.23625665,1.930291927,1.046569266,3.196108133
813,0,1413.615172,-5.5,1.1,1.1,8.47E-06,3288.577788,0.000222087,315961.365,0.868324264,0.295586656,0.923062283,0.176566518,1.869787036,4.579788113,215364.293,0.000486751,1.03E-06,0.001100166,1.02E-06,7.68E-05,1.08E-06,0.48061224,0.449927347,0.280749686,0.08750566,0.125443128,4.766017333,2.224540513,0.900067571,2.486056121,2.627784046,0.208918386,3.924016659,6.104910459,4.247345231,2.532265179,2.822196758,0.120832702,6.057052297,4.131306336,1.892011564,2.170094319,2.845560532
814,2.2,1039.506937,1.1,1.1,1.1,8.51E-06,3350.9573,0.000143367,289123.9717,0.073112673,0.442050284,0.638469762,2.146731775,1.896945345,3.252611832,250865.5143,0.000809897,7.52E-07,0.005600437,6.04E-07,0.00101065,4.42E-07,0.417536333,0.395780015,0.491791982,0.049598015,0.11493701,2.440650124,3.997088802,1.731862463,1.14231591,1.785018452,0.222709915,0.840388513,2.792238123,1.300395117,0.500264012,1.159654556,0.120455512,0.939762188,4.233845077,1.865840134,0.406552513,1.542347466
815,0,1625.413526,-4.4,1.1,1.1,1.78E-06,3372.98462,4.42E-05,309038.5408,0.57260804,0.678311782,0.577810399,0.963715074,0.868650822,0.678288536,25206.92478,0.000768642,1.39E-07,0.006900259,5.30E-07,3.01E-05,8.96E-07,0.116097998,0.247311998,0.144292206,0.072876442,0.125560615,1.041654029,2.188319817,0.847579332,1.553917278,2.712443331,0.218404461,0.851857383,5.326415484,2.233251425,0.530438696,1.558872153,0.111260787,1.040436201,3.068601166,1.445205823,0.50896642,1.139278069
