,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output
201,0,1177.396658,1.818181818,0,0,5.65E-06,2730.783468,0.000177221,250508.028,0.216734828,0.787232596,0.00264384,0.66807132,1.339143299,0.030141908,215231.5945,0.000706741,3.56E-07,0.002884283,4.98E-07,0.000640509,4.92E-07,0.324161966,0.40403613,0.347750521,0.056838711,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,2.57199631,0.379671456,8.40378293,2.319283026,0.049337393,0.254858254,2.286485836,0.976283698,10.90909091,2.259427717,0.068105593,0.328510862
202,1.818181818,1346.41516,3.636363636,0.909090909,0,5.46E-06,3095.45448,9.30982E-05,238213.294,0.21503765,0.522585228,1.196587944,1.403288863,0.812632548,2.834843692,125600.2286,0.000582883,6.17E-07,0.00749759,8.75E-07,0.000862711,3.24E-07,0.176614134,0.337274405,0.42400416,0.055859893,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,4.041498769,0.379671456,10.90909091,3.000663351,0.034651544,0.255474209,2.292974712,0.986677211,10.90909091,2.294508323,0.230145564,0.476456139
203,0,1121.654482,1.818181818,0,0.909090909,6.28E-06,2864.694159,0.000198662,250902.6729,0.609945806,0.109587317,0.297947762,0.083087451,0.950812236,0.044125459,42806.73159,0.000450387,8.28E-07,0.003945239,7.43E-07,0.000276813,1.04E-07,0.228832661,0.142530992,0.342440578,0.022776919,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.772966234,0.379671456,10.90909091,2.634481101,0.034334865,0.252788913,2.257792591,0.984335016,10.90909091,2.289488216,0.175674109,0.49467232
204,0,1338.411108,2.727272727,0,0,6.00E-06,2826.695999,9.55E-06,258701.4811,0.390206384,0.531368634,0.994256609,0.519098558,0.23392887,1.275912242,200894.9359,0.00037572,8.16E-07,0.001253108,2.00E-07,0.000297881,1.58E-07,0.441887308,0.419899743,0.173495304,0.05990457,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,2.685426964,0.38886673,8.988726364,1.503153643,0.03922887,0.185361121,2.321560888,0.981291713,10.90909091,2.135198407,0.18635179,0.372556417
205,0,1092.289994,3.636363636,0,0,8.11E-06,2895.845269,0.000583891,254643.9637,0.867642122,0.37471584,1.591612227,1.24532146,0.866997751,1.102246688,129157.8802,0.000187775,9.51E-08,0.00824727,4.38E-07,0.00062506,1.20E-07,0.311193376,0.232025464,0.170204662,0.061179514,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.527987909,0.379998422,7.042085395,2.016288076,0.058275393,0.254652632,2.284098594,0.968248777,10.90909091,2.292013209,0.101526694,0.453908324
206,0,1164.675127,0.909090909,0,0,5.60E-06,2928.153034,0.000752173,233364.2559,0.849517222,0.392468459,1.069662398,0.174226402,0.967258702,2.646303268,203750.2198,0.000562094,7.55E-07,0.004718889,4.46E-07,0.000177637,7.23E-08,0.297532924,0.423577999,0.443475549,0.015625794,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,4.024700479,0.1337429,10.90909091,2.046422212,0.118080591,0.410345249,1.749701608,0.122726657,10.90909091,1.799045054,0.009862745,0.145259381
207,0.909090909,1339.985595,-4.545454545,0,0.909090909,7.13E-07,2793.28102,0.000335038,261736.7524,0.615901332,0.141777135,0.362636699,0.399263826,0.142380796,0.172942191,46629.32751,0.000862395,8.24E-07,0.001884782,1.57E-07,0.000886566,4.67E-07,0.128425008,0.098130343,0.441726503,0.04034291,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.24676,0.38886673,6.609619044,2.179330071,0.066695959,0.249359476,2.325338427,0.988004165,10.90909091,2.291808164,0.2040686,0.427262156
208,0.909090909,1056.912236,-3.636363636,0.909090909,0,3.36E-06,2951.500248,0.000435798,257928.6223,0.397416447,0.126567706,1.547731829,1.041773307,0.20250668,1.883479817,116095.6451,0.000132241,8.79E-07,0.004020703,2.91E-08,0.000517869,3.50E-07,0.409151724,0.239016859,0.172412212,0.04751249,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,4.024700479,0.120207477,10.90909091,1.767122712,0.081089435,0.234805839,1.288530229,0.122876249,9.46688445,1.618168902,0.005683613,0.116171824
209,0.909090909,899.4281518,0.909090909,0.909090909,0.909090909,6.59E-06,2727.267396,0.000304777,238732.8512,0.099299877,0.082108056,0.218398582,0.759213394,1.436427231,2.423401711,162760.8921,0.000104607,2.19E-10,0.007576352,4.71E-07,0.000373628,2.00E-07,0.166149248,0.188363618,0.429088809,0.007667195,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.575897212,0.379671456,10.6589277,2.993794669,0.061839403,0.255474209,2.312515389,0.970714151,10.90909091,2.138678226,0.086809556,0.33714818
210,0.909090909,889.9695623,1.818181818,0,0.909090909,3.18E-06,2873.595717,0.000671974,248950.6714,0.333748648,0.260033837,0.034068204,0.899329574,0.796475539,2.286404442,205791.0077,0.000161481,7.17E-08,0.006138995,7.94E-07,0.000156262,1.71E-07,0.147988932,0.243935349,0.349351279,0.047299422,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,4.167897334,0.127072536,10.90909091,2.424162418,0.00966406,0.117769692,2.277722372,0.131448552,10.43431115,1.814935929,0.041530795,0.212725274
211,0.909090909,1352.165409,-4.545454545,0,0.909090909,6.12E-06,2910.338538,0.000442864,247763.4008,0.669344249,0.199884696,1.759771062,1.257712396,1.418768354,4.332014555,184278.4318,0.00089066,7.22E-07,0.004657278,8.41E-07,0.000473683,1.11E-07,0.361321719,0.358684659,0.256007354,0.001967082,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,2.80821018,0.122522663,10.90909091,1.797835607,0.059220309,0.209440331,0.822324106,0.131824023,7.139534749,1.52656102,0.04553324,0.325427443
212,1.818181818,934.3779874,1.818181818,0,0,8.71E-06,3068.056041,0.000535965,247619.1536,0.657951911,0.492951191,0.07247136,0.335751352,0.765816744,3.865995834,169464.455,0.000667536,6.37E-07,0.006074657,4.69E-07,0.000183117,2.45E-07,0.140992032,0.421791111,0.336267288,0.028627146,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.854611181,0.119914055,10.90909091,1.621623804,0.078285957,0.228129568,1.142008553,0.122726657,9.202159672,1.797600668,0.009760907,0.129338611
213,0,827.706081,3.636363636,0.909090909,0,3.39E-06,2634.419589,0.000332578,247216.3044,0.205221866,0.718374124,0.419021632,0.075508743,1.730303656,4.386216539,54193.43398,0.000208825,8.80E-07,0.00286359,8.19E-07,0.000530415,3.78E-07,0.375502054,0.237602831,0.451367292,0.010185933,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.855450855,0.119914055,10.90909091,1.569733901,0.0717742,0.229473818,0.725968232,0.122577222,4.934719592,0.944539516,0.00854587,0.143756991
214,0,1243.380063,0.909090909,0,0,4.47E-06,3145.942173,0.000572736,239891.2698,0.33023978,0.721526494,0.241062398,1.538480233,0.781301664,3.793834794,12730.99046,0.000736248,2.43E-07,0.004479259,5.63E-07,0.00065488,8.08E-07,0.104369025,0.096422259,0.180862412,0.003070505,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.623768174,0.131448552,10.90909091,1.643046509,0.061198379,0.219994604,1.085297732,0.127128827,5.948603496,1.186206556,0.006000166,0.116840319
215,0,1166.438639,-2.727272727,0,0,8.87E-06,2839.505737,0.000740654,236820.4353,0.455270884,0.495860232,1.487201415,1.11366058,1.376406084,1.455490617,16762.53265,0.000757279,2.30E-07,0.008088052,5.32E-07,0.000115848,5.74E-07,0.21859584,0.300595833,0.446513038,0.020458059,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.832631909,0.127072536,9.871750607,1.337058642,0.063662703,0.223560318,2.416827594,0.126974808,10.90909091,2.741631723,0.014385752,0.166016631
216,0,983.6646439,4.545454545,0.909090909,0.909090909,7.47E-06,2740.655162,0.000195495,233945.2384,0.1943782,0.195598048,1.450243997,0.012723831,1.263161652,2.074250107,117803.5507,0.000841015,2.05E-07,0.004317837,8.38E-07,0.000601922,9.81E-09,0.304297952,0.41285636,0.319093775,0.061776198,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.84017945,0.126918575,9.030380705,1.272671502,0.078957635,0.232531972,1.497929147,0.122726657,10.65192358,1.985818992,0.009008197,0.133306448
217,0.909090909,872.1104754,3.636363636,0.909090909,0.909090909,6.67E-06,2943.772281,0.000543336,238328.4562,0.694487552,0.183155304,1.522687807,0.43154505,0.337156654,2.708508843,152907.0564,0.000111816,1.66E-07,0.001424808,7.52E-08,0.000292681,4.38E-07,0.122625464,0.117853843,0.26293286,0.051461771,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.838345668,0.126918575,8.883685206,1.259781726,0.080184187,0.233375076,2.167301244,0.982232616,10.90909091,2.211174999,0.075948619,0.328823783
218,0,1193.631102,2.727272727,0,0,6.09E-06,3057.0226,0.000890678,242458.466,0.082465869,0.800122577,1.251747801,1.649979163,0.520085378,1.204549223,200040.9109,0.000471154,7.42E-07,0.007171506,4.30E-07,7.87E-05,2.44E-08,0.447440596,0.426100113,0.317698705,0.003869355,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.602158125,0.131765967,10.90909091,1.621840808,0.035543972,0.183201625,1.255575389,0.127128827,5.213688978,1.036054539,0.006447478,0.13604075
219,1.818181818,1304.007902,0.909090909,0.909090909,0,7.31E-06,2636.107422,0.000776062,252618.0969,0.193025646,0.699326979,1.698026313,1.157247115,0.776895464,3.192124829,146031.9083,0.00044807,2.39E-07,0.002682471,8.35E-07,0.000177222,8.99E-07,0.190572466,0.244133705,0.401938103,0.04007139,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.631551408,0.127226655,8.921370329,1.208457605,0.043108656,0.193157368,1.353571536,0.126974808,5.959818505,1.33933015,0.009384869,0.141758064
220,0,1325.365305,-2.727272727,0,0,2.41E-06,3007.89606,0.000640059,244946.394,0.206221763,0.016739143,0.975143754,0.914986527,1.202846919,1.017619925,28415.70223,0.000898461,3.55E-07,0.00323679,6.75E-07,0.000594913,1.98E-07,0.17354617,0.092284209,0.332714306,0.045556663,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.645260078,0.127072536,8.030194968,1.153363112,0.059293933,0.206822216,1.678129694,0.122726657,9.799517158,1.660041139,0.011835984,0.12188814
221,0.909090909,865.4207098,0.909090909,0,0,2.44E-06,2934.339293,0.000844729,231271.8193,0.708262916,0.352016174,1.225521984,0.302850989,1.354517997,2.324310763,205418.8573,0.00088216,3.20E-07,0.002064225,7.17E-07,0.000361784,3.67E-07,0.145754207,0.350294415,0.188709327,0.055597223,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.55949813,0.127072536,7.730451706,1.164340596,0.070328778,0.21475844,1.709561245,0.122726657,9.432594569,1.562574223,0.005158769,0.133380336
222,1.818181818,996.8668159,-3.636363636,0.909090909,0.909090909,3.36E-07,2717.446782,0.00052247,237875.2036,0.006253924,0.15832876,1.039431326,1.426774223,0.169855895,1.716895941,204445.8161,0.000433867,5.63E-07,0.006430765,3.03E-07,0.000348888,2.44E-07,0.239276348,0.322399571,0.406300566,0.069854927,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.922487688,0.131765967,10.90909091,1.597007872,0.037766596,0.19747066,1.433614558,0.127128827,4.800648402,0.987209688,0.006045339,0.129136604
223,0,1055.754254,1.818181818,0,0,1.22E-06,3181.59362,0.000465181,232943.1112,0.079246348,0.47955432,0.039837906,0.336111154,0.856514503,2.558760335,82802.27336,0.000627939,7.36E-07,0.006294998,6.56E-07,0.000825617,7.01E-07,0.322683915,0.320695289,0.141027943,0.014855031,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.569594664,0.127226655,8.584474693,1.228771755,0.045765996,0.205573144,0.824253487,0.122726657,5.106923456,1.184222274,0.011397709,0.134570591
224,1.818181818,841.9931918,0.909090909,0,0.909090909,9.00E-06,3138.343528,0.000706381,257672.7318,0.788925368,0.313130121,0.191632832,1.658873824,1.369026826,1.679611774,174965.1363,0.000395707,9.50E-08,0.002912478,8.39E-07,0.000133422,4.03E-07,0.13620406,0.400291042,0.107581199,0.04722271,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.83697001,0.127072536,7.796301667,1.176607079,0.060330153,0.216569697,1.840658097,0.11986052,4.590087954,1.02547122,0.01512933,0.151876622
225,1.818181818,1282.973746,-2.727272727,0.909090909,0.909090909,7.59E-06,2672.283636,0.000293119,247141.6558,0.837394572,0.620955581,0.933923367,1.003271124,0.977412322,0.219715242,150857.5773,0.000244224,8.10E-07,0.006537781,3.61E-07,0.000788443,1.12E-07,0.41027872,0.342511765,0.411335921,0.046820365,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,4.000755921,0.127072536,7.623237508,1.199864175,0.066843393,0.220403914,1.281053826,0.122726657,7.677993807,1.341356359,0.008912426,0.13288336
226,0.909090909,1139.814957,-3.636363636,0.909090909,0.909090909,4.33E-06,3138.798677,4.32E-05,242685.3381,0.257810527,0.551728139,0.746845349,1.583652136,1.461209603,0.817258578,92301.46954,0.000331953,9.06E-07,0.002183031,3.44E-07,0.000630649,3.08E-07,0.27263397,0.405500397,0.169501073,0.084511116,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.553475101,0.131765967,9.677816212,1.434220086,0.027453688,0.176288313,0.673295175,0.122427943,1.953720149,0.381652173,0.003683211,0.118384136
227,1.818181818,1260.799909,-4.545454545,0,0,1.13E-06,2959.40906,0.000126155,235893.6568,0.874331388,0.789863368,1.491311358,0.689229983,1.20006536,4.355386194,182187.6278,0.000610696,6.54E-08,0.001172241,6.68E-07,0.000257437,7.22E-07,0.227635504,0.351885294,0.177446714,0.012909147,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.817614385,0.127226655,7.337185155,1.15619349,0.035385428,0.191066134,0.974030661,0.131824023,6.119831712,1.04532506,0.085996071,0.443700497
228,0,1106.520494,0,0,0.909090909,4.22E-06,3033.270937,3.27E-05,257952.5847,0.39035175,0.491700686,1.705254878,1.496587748,0.124459857,3.935335455,128256.3629,0.00033181,5.76E-07,0.006899766,8.19E-08,0.000332375,8.33E-07,0.259738473,0.108471685,0.351290936,0.080181994,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.825227404,0.127226655,6.746126568,1.14910594,0.05328428,0.205679199,1.874456523,0.119714098,3.226877091,0.635203392,0.030235679,0.17514514
229,0.909090909,1187.518159,1.818181818,0.909090909,0,9.37E-07,2921.058788,2.49E-05,234719.4295,0.732686784,0.733028003,1.188013413,1.595747755,1.587130398,3.846903524,132207.8442,0.000163752,3.52E-08,0.001118257,1.06E-08,0.000112022,7.85E-07,0.277878068,0.33887661,0.260959359,0.063243334,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.825153118,0.127226655,6.705181242,1.134930839,0.050045849,0.204776587,1.608063125,0.119714098,2.736851465,0.698691277,0.016014171,0.146391034
230,0.909090909,877.4725168,2.727272727,0,0,1.93E-06,3092.133058,0.000803868,241796.8233,0.154960803,0.191845988,1.206364437,1.073713147,1.496706859,2.667894248,111533.5813,0.000325294,1.17E-07,0.005197815,5.94E-07,0.000883071,1.00E-07,0.110620374,0.132703399,0.226079091,0.016073657,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.58516578,0.131765967,7.929517432,1.236383964,0.021170294,0.156861898,0.723499644,0.126974808,2.30709733,0.647622392,0.007890962,0.151140925
231,0.909090909,964.8668054,4.545454545,0,0.909090909,2.45E-06,3052.147773,0.00053453,252786.3192,0.491378348,0.462192714,0.844782179,0.973623557,0.648826522,2.946761563,95827.66791,0.000622693,7.53E-07,0.002794884,5.83E-07,0.000199469,4.55E-07,0.450710836,0.362627393,0.274802098,0.016344815,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.615452187,0.127226655,5.837153912,1.100602299,0.027395868,0.175796788,0.746550989,0.122726657,5.514354543,1.024691232,0.006646142,0.138392709
232,0.909090909,1330.945958,0.909090909,0,0.909090909,4.37E-06,3230.839684,0.00085382,252330.7788,0.088201964,0.578306576,1.395887645,0.298024241,1.63747493,3.85264169,161923.0323,0.000716476,9.04E-07,0.001762184,2.83E-08,0.00082269,5.45E-07,0.202344195,0.188686121,0.225460491,0.015351848,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.553164894,0.127226655,5.777538956,1.111333503,0.030166763,0.17931883,1.428250502,0.119714098,2.208372488,0.511121071,0.021255854,0.14616784
233,1.818181818,1036.93274,-3.636363636,0,0.909090909,6.32E-06,2860.876758,0.000819002,230856.2175,0.671338171,0.238733078,1.498403029,0.606690947,0.060807283,2.939624343,89189.43524,0.000453495,2.95E-08,0.007585358,5.53E-07,0.000363993,3.70E-07,0.443966472,0.112492465,0.362951419,0.072613359,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.554357811,0.127226655,5.738036626,1.111333503,0.029954351,0.179689467,1.215113141,0.119714098,2.163874223,0.359680003,0.018127886,0.146198909
234,0.909090909,917.0371313,0.909090909,0,0,7.51E-06,2701.033782,0.000102839,234868.3015,0.582538178,0.553254323,1.626456042,1.593278337,1.255231799,3.160652185,78208.27002,0.000174825,3.70E-07,0.008137287,6.69E-07,0.000724213,5.87E-07,0.354992958,0.10681734,0.111742737,0.073900418,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.770846898,0.131765967,6.981025367,1.143040105,0.019124113,0.153400978,0.782164701,0.752792479,2.802948738,0.745194019,0.288936062,0.502691932
235,1.818181818,1239.592734,0.909090909,0.909090909,0.909090909,2.15E-06,3221.619265,0.000685243,260571.1374,0.579142071,0.427169083,1.733979978,0.609951031,1.67976871,1.340131766,14744.03792,0.00077987,5.99E-07,0.006635579,3.25E-07,0.000510128,5.61E-07,0.338521409,0.303763651,0.110211397,0.060438173,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.823239551,0.127380935,5.352511223,1.072387947,0.025405919,0.163828146,1.431557489,0.119714098,2.460959383,0.603698843,0.024070088,0.146287255
236,1.818181818,997.4853027,3.636363636,0.909090909,0.909090909,7.77E-06,2885.574105,0.000214199,239690.7424,0.480740439,0.667681739,0.59840017,0.732505865,1.023021843,2.547044794,75019.16185,0.00032353,4.89E-07,0.005284356,2.78E-07,0.000842996,7.17E-07,0.209113364,0.122782987,0.099965767,0.045844029,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.829953078,0.127380935,5.312567555,1.072289077,0.025748112,0.165275391,1.586355222,0.119714098,2.175790955,0.356114788,0.018962363,0.146271125
237,1.818181818,1180.215687,0.909090909,0,0.909090909,4.66E-06,2698.146853,0.000879258,253011.7596,0.440280157,0.399217302,0.797214153,1.462004211,0.692232667,0.400978785,51292.45802,0.000150311,7.41E-07,0.000100794,8.07E-07,0.000272211,1.13E-07,0.291534146,0.297117228,0.187137872,0.070806141,2.236200063,0.129088574,2.928132502,0.422475523,0.086870488,0.419910519,3.833408796,0.127380935,5.291193367,1.082469349,0.027615306,0.168169605,1.588593819,0.119714098,2.267930037,0.419328194,0.017556692,0.146373207
238,0.909090909,925.1022069,-2.727272727,0,0.909090909,3.47E-06,2804.129268,0.000459957,245040.8389,0.294355454,0.651662373,0.02753324,1.811475664,0.737348525,0.103233438,204847.361,0.000820823,1.00E-07,0.000651944,6.61E-08,0.000617224,5.93E-07,0.347167419,0.32585968,0.285972901,0.040013258,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,4.024700479,0.460273991,10.90909091,2.722924804,0.033543142,0.176443934,2.284878965,0.519497985,10.90909091,2.295797313,0.236046284,0.434133681
239,1.818181818,970.9069137,-3.636363636,0.909090909,0.909090909,9.79E-07,3172.555164,0.000326366,255001.7064,0.670276155,0.69174775,1.196898313,0.290268347,1.424245581,1.458536429,91586.41909,0.000793579,7.66E-07,0.006931287,1.12E-07,0.00082254,7.81E-07,0.206562368,0.104519946,0.096320909,0.001707126,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,2.905043529,0.389196639,5.795770036,1.109765384,0.035258766,0.173858878,2.289638657,0.968248777,10.90909091,2.167920118,0.102703602,0.359407102
240,0.909090909,1194.069553,-2.727272727,0.909090909,0.909090909,4.26E-06,2721.424101,0.000654518,255555.9047,0.42368285,0.736443266,1.796017883,0.040776714,0.131367415,0.804798347,101131.8881,0.000670761,8.12E-07,0.007376,4.67E-07,0.000653106,3.22E-07,0.323381847,0.31130961,0.244716713,0.045300953,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,3.287785867,0.418931027,5.682319187,0.918924228,0.058342964,0.170183082,2.311608523,0.97622195,10.90909091,2.314556215,0.192547825,0.382775884
241,0.909090909,842.4264137,3.636363636,0,0.909090909,6.20E-06,2643.224591,0.000570848,246074.6049,0.394077864,0.324478958,1.279269974,0.084204319,0.354101037,1.751766351,20661.45304,0.000787415,3.14E-07,0.002827842,5.54E-07,0.000585324,4.65E-07,0.277996844,0.191594216,0.446063693,0.07918896,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,4.024700479,0.128989525,10.90909091,2.582279201,0.06712039,0.219904402,2.154186928,0.833247784,10.90909091,1.611454619,0.197745437,0.487111894
242,1.818181818,1195.15684,4.545454545,0,0,1.29E-06,2855.828212,0.000592767,240244.5418,0.550888836,0.879855737,0.304586323,1.790160977,0.385785996,0.563028497,109142.3539,0.000176607,2.25E-07,0.001986406,4.88E-08,0.000362834,3.51E-07,0.250691643,0.35348535,0.447540014,0.034086854,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,4.180862246,0.138417255,10.90909091,3.009094283,0.040385577,0.189767867,2.161565461,0.131290088,10.90909091,1.928176957,0.046740509,0.241236849
243,0,945.6220964,0.909090909,0.909090909,0.909090909,8.81E-07,3182.692565,2.63E-05,244634.1187,0.182748321,0.51336624,1.587024286,1.010662139,1.255683452,3.963301025,125467.0444,0.000482919,7.10E-07,0.008025036,5.79E-07,0.000499797,4.25E-07,0.430727375,0.211646954,0.104124983,0.082354581,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,2.914865297,0.379671456,10.25393098,2.747592536,0.047341102,0.254858254,2.308212594,0.989389973,10.90909091,2.149776568,0.325645616,0.4920774
244,0,1090.82421,-4.545454545,0.909090909,0.909090909,1.51E-07,2973.383825,0.000609197,235090.488,0.110560268,0.194547518,1.597316396,1.330097941,0.034743734,4.149690831,13336.75606,0.000771878,4.72E-07,0.005292908,7.71E-07,0.000631191,3.75E-07,0.393775093,0.208341771,0.278221718,0.004930178,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,4.024700479,0.129145625,10.90909091,2.535079593,0.032622529,0.200288288,0.805712487,0.174647351,3.561065028,0.55874469,0.252472056,0.525360437
245,1.818181818,832.993505,3.636363636,0.909090909,0,7.52E-06,3135.833749,0.000587513,245330.1219,0.238960446,0.642560372,1.770425894,1.061531853,1.266065579,0.807375809,65199.5582,0.000384383,4.79E-07,0.008698897,3.20E-07,5.80E-05,6.97E-07,0.403246277,0.218952107,0.195376367,0.068774425,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,3.6512218,0.42773983,5.667768249,0.877950022,0.099838041,0.379461061,2.3007234,0.97398839,10.90909091,2.143784518,0.148918756,0.386769838
246,0,1168.007469,-2.727272727,0.909090909,0,5.44E-06,3205.087503,7.22E-05,233760.028,0.750192677,0.627080629,0.683740438,0.407719905,0.847275848,2.39496942,75037.88163,0.000198409,2.52E-07,0.004978225,6.65E-07,0.000187738,3.19E-07,0.419490412,0.247283444,0.143834329,0.070526467,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,4.024700479,0.129145625,10.90909091,2.03138532,0.022471079,0.177369516,1.367086281,0.122577222,10.70582261,1.957243863,0.007050156,0.122195824
247,1.818181818,1312.14293,0.909090909,0.909090909,0,1.47E-06,2619.693878,8.75E-05,261450.0892,0.811899713,0.479749619,0.853386639,1.527221414,1.815588026,0.106194366,92468.46279,0.000602024,3.85E-07,0.008329118,7.48E-07,5.82E-05,8.58E-07,0.190598918,0.19772293,0.373410814,0.045865105,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,4.024700479,0.1337429,10.90909091,1.846785088,0.088166788,0.358857111,0.938165434,0.122876249,8.165423102,1.631478598,0.010399978,0.113228204
248,0,931.0588621,2.727272727,0.909090909,0,2.13E-06,2711.938866,0.000103026,258466.953,0.560918463,0.233089294,1.79222337,1.488254374,0.9784624,1.02191877,16719.23409,0.000392188,7.10E-07,0.002690791,1.43E-07,0.000565626,8.11E-07,0.448215533,0.194529136,0.148256332,0.059968727,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,4.024700479,0.1337429,10.90909091,1.782132692,0.068458175,0.307685758,1.571395593,0.11986052,4.84699711,1.039486941,0.018676767,0.151373708
249,0,1011.355971,0.909090909,0.909090909,0.909090909,6.03E-06,2648.71963,0.000402712,252318.4,0.071594176,0.614803697,1.65410571,0.368119319,0.593703699,2.778967228,42222.02856,0.000335037,6.38E-07,0.002132233,2.87E-07,0.000271412,7.15E-07,0.144905737,0.354625267,0.333545733,0.049714501,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,3.670936528,0.131924918,10.90909091,2.316947946,0.022391849,0.146878003,2.160795978,0.131290088,9.195015944,1.614509765,0.038567768,0.207453629
250,0.909090909,1338.396028,2.727272727,0.909090909,0.909090909,8.96E-06,3137.683975,8.89E-05,254244.4489,0.434716461,0.482366392,1.259054472,1.696231308,1.198512502,0.019013656,156122.4265,0.000778155,6.63E-07,0.001396117,4.03E-07,0.000515554,3.86E-07,0.112419085,0.216703141,0.143084583,0.070031139,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,3.61629361,0.131607178,10.90909091,1.628874461,0.117303455,0.254582994,1.496681938,0.127128827,5.405251846,0.911555356,0.006776127,0.121281175
251,0.909090909,979.8733494,0.909090909,0.909090909,0.909090909,4.77E-06,2788.79962,0.000778259,232821.1773,0.852785459,0.695032666,1.13872707,1.072239823,0.746913852,2.744117075,160692.0894,0.000547232,7.89E-07,0.007354334,1.61E-07,0.000135881,9.01E-07,0.250636517,0.368348299,0.167363723,0.040443496,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,3.57321506,0.127072536,10.90909091,1.54972492,0.091238293,0.241960478,1.473806174,0.122577222,6.916411786,1.338034911,0.008719553,0.122865627
252,0,1151.251304,0.909090909,0.909090909,0,5.35E-06,2843.245556,0.000724503,253091.0063,0.626812524,0.396244049,0.641469859,0.824570319,0.457976482,3.905693494,188218.6022,0.000696961,6.57E-08,0.00292461,1.20E-07,7.68E-05,3.70E-07,0.188159557,0.133605699,0.32009142,0.035252454,2.100273075,0.129088574,2.90220982,0.420433667,0.085308248,0.419910519,3.654945843,0.127072536,10.89980318,1.513038608,0.097482356,0.252193181,1.25468829,0.122577222,7.587322709,1.411876606,0.005523489,0.112133602
